112	112	Rosa	Reynolds	rosa.reynolds@sakilacustomer.org	Y	793 Cam Ranh Avenue		California	87057	824370924746	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
113	113	Cindy	Fisher	cindy.fisher@sakilacustomer.org	Y	1079 Tel Aviv-Jaffa Boulevard		Sucre	10885	358178933857	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
114	114	Grace	Ellis	grace.ellis@sakilacustomer.org	Y	442 Rae Bareli Place		Nordrhein-Westfalen	24321	886636413768	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
115	115	Wendy	Harrison	wendy.harrison@sakilacustomer.org	Y	1107 Nakhon Sawan Avenue		Mxico	75149	867546627903	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
116	116	Victoria	Gibson	victoria.gibson@sakilacustomer.org	Y	544 Malm Parkway		Central Java	63502	386759646229	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
117	117	Edith	Mcdonald	edith.mcdonald@sakilacustomer.org	Y	1967 Sincelejo Place		Gujarat	73644	577812616052	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
118	118	Kim	Cruz	kim.cruz@sakilacustomer.org	Y	333 Goinia Way		Texas	78625	909029256431	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
119	119	Sherry	Marshall	sherry.marshall@sakilacustomer.org	Y	1987 Coacalco de Berriozbal Loop		al-Qalyubiya	96065	787654415858	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
120	120	Sylvia	Ortiz	sylvia.ortiz@sakilacustomer.org	Y	241 Mosul Lane		Risaralda	76157	765345144779	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
121	121	Josephine	Gomez	josephine.gomez@sakilacustomer.org	Y	211 Chiayi Drive		Uttar Pradesh	58186	665993880048	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
122	122	Thelma	Murray	thelma.murray@sakilacustomer.org	Y	1175 Tanauan Way		Lima	64615	937222955822	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
123	123	Shannon	Freeman	shannon.freeman@sakilacustomer.org	Y	117 Boa Vista Way		Uttar Pradesh	6804	677976133614	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
124	124	Sheila	Wells	sheila.wells@sakilacustomer.org	Y	848 Tafuna Manor		Ktahya	45142	614935229095	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	0	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
125	125	Ethel	Webb	ethel.webb@sakilacustomer.org	Y	569 Baicheng Lane		Gauteng	60304	490211944645	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
126	126	Ellen	Simpson	ellen.simpson@sakilacustomer.org	Y	1666 Qomsheh Drive		So Paulo	66255	582835362905	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
127	127	Elaine	Stevens	elaine.stevens@sakilacustomer.org	Y	801 Hagonoy Drive		Smolensk	8439	237426099212	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
128	128	Marjorie	Tucker	marjorie.tucker@sakilacustomer.org	Y	1050 Garden Grove Avenue		Slaskie	4999	973047364353	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
129	129	Carrie	Porter	carrie.porter@sakilacustomer.org	Y	1854 Tieli Street		Shandong	15819	509492324775	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
130	130	Charlotte	Hunter	charlotte.hunter@sakilacustomer.org	Y	758 Junan Lane		Gois	82639	935448624185	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
131	131	Monica	Hicks	monica.hicks@sakilacustomer.org	Y	1752 So Leopoldo Parkway		Taka-Karpatia	14014	252265130067	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
132	132	Esther	Crawford	esther.crawford@sakilacustomer.org	Y	898 Belm Manor		Free State	49757	707169393853	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
133	133	Pauline	Henry	pauline.henry@sakilacustomer.org	Y	261 Saint Louis Way		Coahuila de Zaragoza	83401	321944036800	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
134	134	Emma	Boyd	emma.boyd@sakilacustomer.org	Y	765 Southampton Drive		al-Qalyubiya	4285	23712411567	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
135	135	Juanita	Mason	juanita.mason@sakilacustomer.org	Y	943 Johannesburg Avenue		Maharashtra	5892	90921003005	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
136	136	Anita	Morales	anita.morales@sakilacustomer.org	Y	788 Atinsk Street		Karnataka	81691	146497509724	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
137	137	Rhonda	Kennedy	rhonda.kennedy@sakilacustomer.org	Y	1749 Daxian Place		Gelderland	11044	963369996279	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
138	138	Hazel	Warren	hazel.warren@sakilacustomer.org	Y	1587 Sullana Lane		Inner Mongolia	85769	468060467018	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
139	139	Amber	Dixon	amber.dixon@sakilacustomer.org	Y	1029 Dzerzinsk Manor		Ynlin	57519	33173584456	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
140	140	Eva	Ramos	eva.ramos@sakilacustomer.org	Y	1666 Beni-Mellal Place		Tennessee	13377	9099941466	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
141	141	Debbie	Reyes	debbie.reyes@sakilacustomer.org	Y	928 Jaffna Loop		Hiroshima	93762	581852137991	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
142	142	April	Burns	april.burns@sakilacustomer.org	Y	483 Ljubertsy Parkway		Scotland	60562	581174211853	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
143	143	Leslie	Gordon	leslie.gordon@sakilacustomer.org	Y	374 Bat Yam Boulevard		Kilis	97700	923261616249	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
144	144	Clara	Shaw	clara.shaw@sakilacustomer.org	Y	1027 Songkhla Manor		Minsk	30861	563660187896	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
145	145	Lucille	Holmes	lucille.holmes@sakilacustomer.org	Y	999 Sanaa Loop		Gauteng	3439	918032330119	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
146	146	Jamie	Rice	jamie.rice@sakilacustomer.org	Y	879 Newcastle Way		Michigan	90732	206841104594	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
147	147	Joanne	Robertson	joanne.robertson@sakilacustomer.org	Y	1337 Lincoln Parkway		Saitama	99457	597815221267	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
148	148	Eleanor	Hunt	eleanor.hunt@sakilacustomer.org	Y	1952 Pune Lane		Saint-Denis	92150	354615066969	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
149	149	Valerie	Black	valerie.black@sakilacustomer.org	Y	782 Mosul Street		Massachusetts	25545	885899703621	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
150	150	Danielle	Daniels	danielle.daniels@sakilacustomer.org	Y	781 Shimonoseki Drive		Michoacn de Ocampo	95444	632316273199	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
151	151	Megan	Palmer	megan.palmer@sakilacustomer.org	Y	1560 Jelets Boulevard		Shandong	77777	189446090264	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
152	152	Alicia	Mills	alicia.mills@sakilacustomer.org	Y	1963 Moscow Place		Assam	64863	761379480249	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
153	153	Suzanne	Nichols	suzanne.nichols@sakilacustomer.org	Y	456 Escobar Way		Jakarta Raya	36061	719202533520	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
154	154	Michele	Grant	michele.grant@sakilacustomer.org	Y	798 Cianjur Avenue		Shanxi	76990	499408708580	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
155	155	Gail	Knight	gail.knight@sakilacustomer.org	Y	185 Novi Sad Place		Bern	41778	904253967161	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
156	156	Bertha	Ferguson	bertha.ferguson@sakilacustomer.org	Y	1367 Yantai Manor		Ondo & Ekiti	21294	889538496300	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
157	157	Darlene	Rose	darlene.rose@sakilacustomer.org	Y	1386 Nakhon Sawan Boulevard		Pyongyang-si	53502	368899174225	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
158	158	Veronica	Stone	veronica.stone@sakilacustomer.org	Y	369 Papeete Way		North Carolina	66639	170117068815	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
159	159	Jill	Hawkins	jill.hawkins@sakilacustomer.org	Y	1440 Compton Place		North Austria	81037	931059836497	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
160	160	Erin	Dunn	erin.dunn@sakilacustomer.org	Y	1623 Baha Blanca Manor		Moskova	81511	149981248346	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
161	161	Geraldine	Perkins	geraldine.perkins@sakilacustomer.org	Y	97 Shimoga Avenue		Tel Aviv	44660	177167004331	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
162	162	Lauren	Hudson	lauren.hudson@sakilacustomer.org	Y	1740 Le Mans Loop		Pays de la Loire	22853	168476538960	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
163	163	Cathy	Spencer	cathy.spencer@sakilacustomer.org	Y	1287 Xiangfan Boulevard		Gifu	57844	819416131190	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
164	164	Joann	Gardner	joann.gardner@sakilacustomer.org	Y	842 Salzburg Lane		Adana	3313	697151428760	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
165	165	Lorraine	Stephens	lorraine.stephens@sakilacustomer.org	Y	154 Tallahassee Loop		Xinxiang	62250	935508855935	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
166	166	Lynn	Payne	lynn.payne@sakilacustomer.org	Y	710 San Felipe del Progreso Avenue		Lilongwe	76901	843801144113	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
167	167	Sally	Pierce	sally.pierce@sakilacustomer.org	Y	1540 Wroclaw Drive		Maharashtra	62686	182363341674	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
168	168	Regina	Berry	regina.berry@sakilacustomer.org	Y	475 Atinsk Way		Gansu	59571	201705577290	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
169	169	Erica	Matthews	erica.matthews@sakilacustomer.org	Y	1294 Firozabad Drive		Jiangxi	70618	161801569569	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	0	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
170	170	Beatrice	Arnold	beatrice.arnold@sakilacustomer.org	Y	1877 Ezhou Lane		Rajasthan	63337	264541743403	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
171	171	Dolores	Wagner	dolores.wagner@sakilacustomer.org	Y	316 Uruapan Street		Perak	58194	275788967899	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
172	172	Bernice	Willis	bernice.willis@sakilacustomer.org	Y	29 Pyongyang Loop		Batman	47753	734780743462	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
173	173	Audrey	Ray	audrey.ray@sakilacustomer.org	Y	1010 Klerksdorp Way		Steiermark	6802	493008546874	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
174	174	Yvonne	Watkins	yvonne.watkins@sakilacustomer.org	Y	1848 Salala Boulevard		Miranda	25220	48265851133	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
175	175	Annette	Olson	annette.olson@sakilacustomer.org	Y	431 Xiangtan Avenue		Kerala	4854	230250973122	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
176	176	June	Carroll	june.carroll@sakilacustomer.org	Y	757 Rustenburg Avenue		Skikda	89668	506134035434	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
177	177	Samantha	Duncan	samantha.duncan@sakilacustomer.org	Y	146 Johannesburg Way		Tamaulipas	54132	953689007081	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
178	178	Marion	Snyder	marion.snyder@sakilacustomer.org	Y	1891 Rizhao Boulevard		So Paulo	47288	391065549876	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
179	179	Dana	Hart	dana.hart@sakilacustomer.org	Y	1089 Iwatsuki Avenue		Kirov	35109	866092335135	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
180	180	Stacy	Cunningham	stacy.cunningham@sakilacustomer.org	Y	1410 Benin City Parkway		Risaralda	29747	104150372603	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
181	181	Ana	Bradley	ana.bradley@sakilacustomer.org	Y	682 Garden Grove Place		Tennessee	67497	72136330362	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
182	182	Renee	Lane	renee.lane@sakilacustomer.org	Y	533 al-Ayn Boulevard		California	8862	662227486184	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
183	183	Ida	Andrews	ida.andrews@sakilacustomer.org	Y	1839 Szkesfehrvr Parkway		Gois	55709	947468818183	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
184	184	Vivian	Ruiz	vivian.ruiz@sakilacustomer.org	Y	741 Ambattur Manor		Noord-Brabant	43310	302590383819	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
185	185	Roberta	Harper	roberta.harper@sakilacustomer.org	Y	927 Barcelona Street		Chaharmahal va Bakht	65121	951486492670	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
186	186	Holly	Fox	holly.fox@sakilacustomer.org	Y	435 0 Way		West Bengali	74750	760171523969	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
187	187	Brittany	Riley	brittany.riley@sakilacustomer.org	Y	140 Chiayi Parkway		Sumy	38982	855863906434	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
188	188	Melanie	Armstrong	melanie.armstrong@sakilacustomer.org	Y	1166 Changhwa Street		Caraga	58852	650752094490	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
189	189	Loretta	Carpenter	loretta.carpenter@sakilacustomer.org	Y	891 Novi Sad Manor		Ontario	5379	247646995453	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
190	190	Yolanda	Weaver	yolanda.weaver@sakilacustomer.org	Y	605 Rio Claro Parkway		Tabora	49348	352469351088	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
191	191	Jeanette	Greene	jeanette.greene@sakilacustomer.org	Y	1077 San Felipe de Puerto Plata Place		Rostov-na-Donu	65387	812824036424	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
192	192	Laurie	Lawrence	laurie.lawrence@sakilacustomer.org	Y	9 San Miguel de Tucumn Manor		Uttar Pradesh	90845	956188728558	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
193	193	Katie	Elliott	katie.elliott@sakilacustomer.org	Y	447 Surakarta Loop		Nyanza	10428	940830176580	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
194	194	Kristen	Chavez	kristen.chavez@sakilacustomer.org	Y	345 Oshawa Boulevard		Tokyo-to	32114	104491201771	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
195	195	Vanessa	Sims	vanessa.sims@sakilacustomer.org	Y	1792 Valle de la Pascua Place		Nordrhein-Westfalen	15540	419419591240	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
196	196	Alma	Austin	alma.austin@sakilacustomer.org	Y	1074 Binzhou Manor		Baden-Wrttemberg	36490	331132568928	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
197	197	Sue	Peters	sue.peters@sakilacustomer.org	Y	817 Bradford Loop		Jiangsu	89459	264286442804	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
198	198	Elsie	Kelley	elsie.kelley@sakilacustomer.org	Y	955 Bamenda Way		Ondo & Ekiti	1545	768481779568	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
199	199	Beth	Franklin	beth.franklin@sakilacustomer.org	Y	1149 A Corua (La Corua) Boulevard		Haiphong	95824	470884141195	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
200	200	Jeanne	Lawson	jeanne.lawson@sakilacustomer.org	Y	387 Mwene-Ditu Drive		Ahal	8073	764477681869	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
201	201	Vicki	Fields	vicki.fields@sakilacustomer.org	Y	68 Molodetno Manor		Nordrhein-Westfalen	4662	146640639760	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
202	202	Carla	Gutierrez	carla.gutierrez@sakilacustomer.org	Y	642 Nador Drive		Maharashtra	3924	369050085652	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
203	203	Tara	Ryan	tara.ryan@sakilacustomer.org	Y	1688 Nador Lane		Sulawesi Utara	61613	652218196731	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
204	204	Rosemary	Schmidt	rosemary.schmidt@sakilacustomer.org	Y	1215 Pyongyang Parkway		Usak	25238	646237101779	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
205	205	Eileen	Carr	eileen.carr@sakilacustomer.org	Y	1679 Antofagasta Street		Alto Paran	86599	905903574913	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
206	206	Terri	Vasquez	terri.vasquez@sakilacustomer.org	Y	1304 s-Hertogenbosch Way		Santa Catarina	10925	90336226227	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
207	207	Gertrude	Castillo	gertrude.castillo@sakilacustomer.org	Y	850 Salala Loop		Kitaa	10800	403404780639	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
208	208	Lucy	Wheeler	lucy.wheeler@sakilacustomer.org	Y	624 Oshawa Boulevard		West Bengali	89959	49677664184	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
209	209	Tonya	Chapman	tonya.chapman@sakilacustomer.org	Y	43 Dadu Avenue		Rajasthan	4855	95666951770	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
210	210	Ella	Oliver	ella.oliver@sakilacustomer.org	Y	751 Lima Loop		Aden	99405	756460337785	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
211	211	Stacey	Montgomery	stacey.montgomery@sakilacustomer.org	Y	1333 Haldia Street		Jilin	82161	408304391718	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
212	212	Wilma	Richards	wilma.richards@sakilacustomer.org	Y	660 Jedda Boulevard		Washington	25053	168758068397	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
213	213	Gina	Williamson	gina.williamson@sakilacustomer.org	Y	1001 Miyakonojo Lane		Taizz	67924	584316724815	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
214	214	Kristin	Johnston	kristin.johnston@sakilacustomer.org	Y	226 Brest Manor		California	2299	785881412500	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
215	215	Jessie	Banks	jessie.banks@sakilacustomer.org	Y	1229 Valencia Parkway		Haskovo	99124	352679173732	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
216	216	Natalie	Meyer	natalie.meyer@sakilacustomer.org	Y	1201 Qomsheh Manor		Gois	21464	873492228462	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
217	217	Agnes	Bishop	agnes.bishop@sakilacustomer.org	Y	866 Shivapuri Manor		Uttar Pradesh	22474	778502731092	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
218	218	Vera	Mccoy	vera.mccoy@sakilacustomer.org	Y	1168 Najafabad Parkway		Kabol	40301	886649065861	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
219	219	Willie	Howell	willie.howell@sakilacustomer.org	Y	1244 Allappuzha (Alleppey) Place		Buenos Aires	20657	991802825778	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
220	220	Charlene	Alvarez	charlene.alvarez@sakilacustomer.org	Y	1842 Luzinia Boulevard		Zanzibar West	94420	706878974831	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
221	221	Bessie	Morrison	bessie.morrison@sakilacustomer.org	Y	1926 Gingoog Street		Sisilia	22824	469738825391	2006/02/14 00:00:00.000	2013/05/26 14:49:45.738000000	1	2013/05/26 00:00:00.000	9999/12/31 00:00:00.000	1
